time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1000000000000014,-0.9493755038294021,-0.15083709699768097,14.806151157788472,0.02006404273178486,0.11532359835572947,0.0,-1.443436919848585,-0.10272108482277319,4.468200898014406,0.05598220896612797,0.05276231983159583,0.0,467.545281391514,466.9955041528744,467.96076959722734,467.48161607413573
2.1600000000000015,-1.0385087803615782,-0.15655832634183525,15.077982231736735,0.024071795443063593,0.1184103950584916,0.0,-1.5279589273556053,-0.0876044110399354,4.592237208348905,0.08253796407494816,0.04867710600577138,0.0,464.7665323261346,464.44777333544175,465.26808774546885,467.3457013539232
2.2200000000000015,-1.1323098457072827,-0.16138038717967032,15.353287702611986,0.02853202253949405,0.1215092934409645,0.0,-1.59902374526337,-0.07271919759934829,4.58455338690959,0.04801723364768368,0.05701001802516535,0.0,424.4232744081905,425.13979206791004,426.7466283245638,423.7935473350935
2.2800000000000016,-1.2309379556337599,-0.16511973267885346,15.632219979083963,0.03125239361405896,0.12471429553638202,0.0,-1.6888843187746911,-0.051646087498007656,4.712544379404783,0.039361499216326784,0.045038819657132224,0.0,468.13528254971294,467.20444227505106,468.71224270460175,468.04005891023917
2.3400000000000016,-1.334810784766753,-0.16759330285136645,15.917083067432019,0.03375205556864902,0.12795898944786277,0.0,-1.7738193231449493,-0.030580964164758577,4.782486662758219,0.04590237279630575,0.06782472300657592,0.0,450.6219814115155,452.46219998467933,451.2492884826856,451.7779477886934
2.4000000000000017,-1.443214055765144,-0.16892179197287358,16.201192328678957,0.03624334107025362,0.13216969128432776,0.0,-1.8399976956315458,-0.013497662210588037,4.688114424466278,0.030882282945487425,0.0745107280938385,0.0,398.18327594886046,398.7989251930814,397.79917410146504,396.42226259687305
2.4600000000000017,-1.5563948498097662,-0.16898932374225267,16.48514087586909,0.03788297733371593,0.13624155228316148,0.0,-1.9330971777542074,0.011404850696882896,4.776316075213332,0.019052111778945283,0.049271347478840564,0.0,458.39435651464646,456.3871865987473,458.1113068961634,457.16969655241803
2.520000000000002,-1.674559747226077,-0.16772182152405055,16.76939334349914,0.039027195665489955,0.13944974629978368,0.0,-2.006038429712329,0.03094172958205328,4.698991877567978,0.019106665205099585,0.06076347727152993,0.0,403.58042061597484,404.6187012749151,404.5080705937662,404.5129754169568
2.580000000000002,-1.7982611395000228,-0.1649580018657924,17.056805117127304,0.040313927153842855,0.14277279504283857,0.0,-2.117655293765403,0.0612889771763107,4.8804614028894235,0.025754557537355997,0.041556020862583025,0.0,487.1524219299043,485.715619546406,485.52787535335267,486.02639406257236
2.640000000000002,-1.9280560207892996,-0.16053444744298012,17.35035833937618,0.04138866553030596,0.14526754427771138,0.0,-2.2090824411195866,0.08628130177676217,4.904417609348425,-0.006372606488847696,0.04162536719139287,0.0,440.81452814561516,440.8211965730884,440.19925696156315,437.5322091865689
2.700000000000002,-2.0635196466859127,-0.15456210468091586,17.64621589670111,0.041155742235619464,0.14750719129376755,0.0,-2.3065968172203424,0.11275417624305088,4.957141564705943,0.0006843229330305151,0.02693566748728319,0.0,450.459470124254,449.27044711863533,448.83610333397957,449.4086246760556
2.760000000000002,-2.204912856918123,-0.1469963271563032,17.94542471058009,0.04144144166836572,0.14876717195041955,0.0,-2.4066514199921394,0.13944026923828656,5.016106712201293,0.011873440269967755,0.0051872485168038916,0.0,452.75516549712137,451.00171281920217,452.06591037475613,452.96667876084956
2.820000000000002,-2.352357064527519,-0.13781725822036728,18.24827548868902,0.041909434142247015,0.14955912405687144,0.0,-2.5082152223860206,0.16657175309929811,5.078534603666853,-0.00193692513536603,0.025712300745098768,0.0,453.2170806384287,454.86392762403824,454.62020594680286,453.5120198010278
2.880000000000002,-2.50563734073527,-0.12708423319804132,18.55295603632625,0.04182702469953181,0.15087851917937556,0.0,-2.6012998079800456,0.19118310594109694,5.077378970100753,-0.00026969641566715113,0.0132521935288985,0.0,436.01390594730304,434.9715275505143,433.6369217596092,433.7770057573394
